text,x,y,label
"Not too impressed your own brand chocolate bars have gone up in price from 30p to 45p, use frequently in recipes, will go to Aldi now",6.214509,0.6638184,unknown
find it very offensive that you would actively advertise this game in #RemembranceDay week.... https://t.co/RYCmFEY32f,4.7319317,3.5085912,unknown
Self scanning  needs a holder on the trolley as cumbersome to keep hold of whilst shopping otherwise a good idea. #shopping #Tesco https://t.co/YCApTJB250,2.5514853,1.9781672,unknown
Hi is the grocery site down at the moment. I was half way through an order and it stopped working.,0.76991904,-0.8085368,unknown
Found a bacon rasher crisp in our  Cheese Puffs. You what? https://t.co/XQJwkW1w71,7.510443,-0.4639354,unknown
who can I complain to about delivery saver taking money of their customers??? #disgusting #shameful,1.2970371,1.478108,unknown
How good is  Springhill Community Team. 4 boxes of treasure today to our charity @84483 https://t.co/67iHg8ycG7,5.063809,2.5099185,unknown
@tesco no cat food? deliver none. Rush to store shelf full of brand. Want refund!,5.391278,-0.4448782,unknown
"Went to  today and did the scan as you shop as we had a lot of food to get for our party this Saturday, normally everything is great but half way through the shop a man said that he had to ‘update’ my scanner.. then when we got to the checkout we were selected for a check..",1.7096866,0.9637994,unknown
@122552 What’s up with stock levels at #wellstreet  ??,4.315521,3.029061,unknown
pretty sure that's a Brazil nut on the pic but not included in ingredients. Always had them in before!! My fave too!! https://t.co/qgh9o6EPo0,6.6024795,1.0966116,unknown
why no disabled trolleys at Excelsior Rd Cardiff? Friend is struggling to shop there with her special needs son and staff unhelpful.,2.8355289,3.3432064,unknown
just had half of a reduced mango (bought today) and realised it is 2 days passed its use by date!! Not happy https://t.co/5OEyemIBkI,7.3034487,1.8493987,unknown
"How this Country has changed! 
On Monday I saw schoolchildren walking around my local  Express, eating chicken and chips, they'd bought from a nearby takeaway.
Obviously, the management, staff and security guard, deemed this to be acceptable behaviour.",6.363713,-0.6753815,unknown
"Just DM'd you, raging.",2.3906689,5.7539,unknown
Disgusting  Salisbury. Waiting 30 mins so far to get out car park &amp; not even got 1 car further forward at least 50 cars in front!!,2.487516,2.9933777,unknown
شباب لا حد يشتري رمان من  ،،ما فنان🙂 https://t.co/ONGVOuVe6h,4.8631015,3.0234733,unknown
"On the #1STDayOfDecember my mummy gave to me, little crispy treats for my belly  https://t.co/XlfZnCzSwF",6.329526,0.8856647,unknown
Can you please find out if my shopping delivery will be late or if it's going to turn up in the next 5 minutes?,-0.5242392,1.5151106,unknown
you seem to sell televisions that we are unable to put the stand together for. This alongside no regard for your disabled customers at your Pitsea store. Disabled parking spaces full with people with no disabled badges. Reported in store. Not interested at all https://t.co/ogDbIgdHXN,2.8503642,3.3081741,unknown
‘No substitute’ so  substitute it anyway and I have to spend my evening going to different Tescos to be fobbed off by all of them🙄,2.7110982,1.141495,unknown
not really Tesco’s finest when 3 of your spuds are like the top one!! https://t.co/ayeg00BJ3u,3.5089576,1.0600623,unknown
I need help regarding my Clubcard with an order I placed on Tesco direct,-0.7681648,-0.5092556,unknown
Won’t be back this time @tesco customer service is just appalling.,1.3579185,1.7830745,unknown
got home and unpacked shopping and this is past it’s use by wasn’t reduced what a waste https://t.co/NVpL4SC1OE,3.6489024,1.3773217,unknown
why are there never any trolleys at the entrance to Canon Park store every Sunday morning? Plenty of large ones but none of the smaller ones...,2.739303,2.867262,unknown
VERY upset with . Bought what are labelled as red velvet cookies and turns out they are raisin and cinnamon and taste AWFUL :( https://t.co/YtDgF0cnHW,6.7707524,0.39225912,unknown
Gospendit customer services consists of a premium rate number in India. It's as if they anticipate problems with the cards and have decided to profit from the situation. Why is Tesco allowing this to happen? By selling the cards in your stores you are enabling deception.,1.1586336,1.2685071,unknown
please reply why can't I sign in to he app??,-0.3942967,-0.4291519,unknown
"And so I've tried, tested and marked my first three Christmas Pyes  @sainsburys @117244 who will be the 201…",5.2650766,1.1967794,unknown
can you see if the Cars Kids training bike is instock (Catalogue No:553-6657) at Purley Extra please,3.3174756,0.56969875,unknown
. any chance of some copies in Scunthorpe? Grimsby and Rotherham are on the list. https://t.co/HLq20iDrBG,3.6624935,-0.23518917,unknown
I purchased my first gluten and dairy free mince pies today...where is the mince meat here? You never usually disappoint... https://t.co/yJK0JGbjKA,6.7623115,-0.31490144,unknown
"I'm confused, is £2 for 300g or 227g?  Big difference, don't you think? https://t.co/12o3wO3KQV",2.770343,-0.05517947,unknown
Pre-ordered Mario Odyssey from  weeks ago and it hasn't arrived on time 😢,2.2607713,-1.1636865,unknown
hi. Could you let me know your policy on returns of non faulty items? I want to return the PlayStation and games I bought last Sat.,1.9056438,-1.1413856,unknown
I've always been under the impression all Hardy's wines are not suitable for vegans but you have it down as vegan. Can you confirm? https://t.co/pQnF3lXDoy,6.8189907,-1.4511818,unknown
Anyone know how the liability process works ? Delivery guy damaged my property. Have enquiry number but not sure what to expect? #tesco,0.29858208,1.5413995,unknown
"so disappointed that I tried to book my Xmas delivery slots and they all went straight away, even tried last night for 24th delivery but nothing, one very loyal customer who spends £150+ a week will not be renewing my delivery saver now and shopping elsewhere. Ridiculous",0.11102065,0.9817646,unknown
erm I think you meant #stationery #spelling https://t.co/FDOEFmnQw2,4.7634625,2.9396408,unknown
"paid premium fee for Fri eve delivery time 7-8pm, driver running behind and to expect it after 9.30pm.Plans for this eve now ruined.",-0.2788103,1.563276,unknown
- online delivery accepted by a family member today and I’ve just got home to find my freezer items weren’t delivered.,-0.33539775,1.1601216,unknown
what is this?! And why was it in my bag of ready salted crisps? https://t.co/3FWLbfXD0e,7.1118035,0.58828837,unknown
I shop in your stores. I have noticed a growing trend where Scottish produce is covered in a Union Jack. Please stop it #NotMyFlag https://t.co/A38jL4Fw3P,5.8085885,1.4032228,unknown
"gone to open a bottle of Pinot tonight purchased from your store and screw top not working, and this has easily come off in my hand... how am I meant to know it’s not been tampered with? https://t.co/7UcddOE3mC",3.8056219,1.3117443,unknown
The manager came and spoke to me and apologised on her behalf! She needs to work with minimal interactions with customers  #RacialRights #racialprofiling #BlackLivesMatter not all black ppl are thieves https://t.co/J7M5C3UBdp,1.8009022,2.3825479,unknown
will reputation be stocked at midnight in 24 hour stores? Thanks,3.016352,-1.1762097,unknown
Was excited buying my 2018 diary today  but so disappointed opening it to find its not a day to a page! https://t.co/AyLuxwbAO3,4.985444,0.73071295,unknown
2 weeks running you've not been about to do Brand Guarantee on my online shop - what's going on?,0.60164976,0.8418759,unknown
Went to two Tescos to get some veggie sushi and only found one that was out of date... step up your sushi game,6.953301,-0.9755524,unknown
Just tried to pay at self serve till at #bar hill  with old £10 only 2 be told tills updated and only took new notes #stilllegaltender,-0.19091772,-0.08012448,unknown
Popped out to get #glutenfree #bread. Really????  and @133986 this price for half a loaf? #notacceptable https://t.co/moPMqKFYKa,6.278523,-0.36539295,unknown
Big fans of the  cat advent calendar in this house! https://t.co/Lktvg00XQL,5.0442634,0.67626584,unknown
"our delivery has been late twice in the last two weeks. The drivers answer ""the store is 17miles away so we will never get here in the slot"". 1. Not helpful and 2. Why make it available to us? This isn't our issue? Disappointed and considering changing supermarket.",0.35466728,1.3662312,unknown
Bought these two quite expensive pots from  and they are within date. Found them popped open this morning without theseal being broken. They have clearly not been packaged properly and gone off! Will be bringing them back and never repurchasing! https://t.co/LWDgZBcSMD,4.333554,0.66825837,unknown
"My friend got pink chicken, thanks  https://t.co/q0FIOivst6",8.216029,-0.923571,unknown
what is the matter with website.Items disappear or get added 2 the basket during shopping &amp; the amounts change 2,0.688708,-0.83415246,unknown
"Today I shouted ""Get off your phone!"" at a  delivery driver as he swerved down a residential street while texting. I like to do my bit",1.8875694,3.4426708,unknown
Hi Tesco. I just bought these today in Cardiff and didn’t notice the best before date till my colleague pointed it out to me. They weren’t marked down as out of date though. https://t.co/9GMzux8ei5,3.76958,0.4420085,unknown
"bad quality food from  again! Only delivered yesterday, best before 18th and already going bad! https://t.co/c7fkbjdKq2",6.5967183,-0.6479131,unknown
"Hey  you need to sort your scan as you shop in Oxford because that’s the 3rd time in about 1 month I have to unpack, re-scan and re-pack my food shop. I haven’t got time for that!!",1.6683816,0.46215317,cat2
"Baby moisturiser was substituted with gripe water in my online order , the only thing matched was 150 ml...crazy :-(",3.8499932,1.0915052,unknown
how about teaching your staff how to suspend a sale so we don't have to stand and wait while you sort a query?? #appallingservice,1.377396,2.2782934,unknown
i discovered too late that there was a hole in my little girl's yoghurt. Worried about quality now! https://t.co/S0KdCL2liM,6.960225,0.22175764,unknown
Just accidentally left a box of @56300 in  gravesend. I am crying over lost cookies. #gutted #iwillneverrecover,4.5009894,1.0665104,unknown
Why is your Enfield Town store always out is stock of Ben and Jerry’s vegan ice cream?,5.6594453,-0.55766493,unknown
@tesco yet again Tesco Corby cafe closed 50min b4 its listed closing time. Pls sort this-regular occurrence!,1.9631451,1.768174,unknown
why do none of your edinburgh stores have the Nando’s hummus and peri peri drizzle? 😫 #womaninneed,5.394366,-0.42735824,unknown
ouch!  I just removed one of these and removed a big patch of skin too.  It flipping hurts!!  Did I do it wrong? https://t.co/NEEVJuUH7Z,4.1288767,2.2917664,unknown
WITHOUT BEING SEEN!!! Ridiculous waste of manpower who will have to unload my trolley back onto shelves and then do a click and collect shop for me 4hrs later.....,2.7297034,2.919091,unknown
Is your grocery dotcom site not working? Can’t checkout...constant error message #frustrating https://t.co/UwXasuhUoQ,0.6617642,-0.63992834,unknown
massively unprofessional staff at Royal Vic Docks store - never enough staff at tills but finding time to shout jokes and obscenities in stock room - if they were customers they would've been told to quieten down or leave,1.4902425,2.5905917,unknown
think there's been some confusion with the labels #seedy https://t.co/R9SGFXkV4L,4.720493,2.8071792,unknown
"hi.Pls tell me why my non-organic mince 06/11/17 has turned brown and smelly, when my organic mince 05/11/17 hasn't. Meal plan ruined https://t.co/Bcu93LzttH",7.5055223,0.12997349,unknown
Mario order still not here. A dirty trick marking it as dispatched when you haven't done so. It stops me cancelling to go elsewhere,-0.12418231,0.5086529,unknown
Oh dear  family curry nights been ruined #sadtimes #currynightruined #nannbreadmould https://t.co/0liG5OVXI9,7.5508885,-0.27790722,unknown
can you explain the thinking behind the lack of beans on your so called bigger breakfast #beans #nobeans https://t.co/zVodgcZIPZ,6.9580307,-0.18384284,unknown
will you still be stocking Muller Light Layer Desserts? Haven't been able to get them for a few weeks.,5.683353,0.090280324,unknown
my 8yr old is collecting Tesco spelling mistakes. Here’s number 2 from your online shopping app (also stops it showing in search) https://t.co/WHX12BnBBR,4.6934395,2.6497662,unknown
can you please please bring these back #mydream #childhood #favourites #Memories #sisters #praying https://t.co/vYVcf5pBC1,4.846203,1.1929471,unknown
"Gone for bar soap in bid to reduce #plasticpollution, but has #plastic packaging &amp; co. test on animals! One layer enough #lornamead  https://t.co/Ne0NAopzx0",5.0113435,0.75580853,unknown
"why do self service tills request coupons to be inserted when they’re scanned in the Clubcard app?

Also, why can you only use a single coupon at the same tills? ☹️",-0.40613276,-0.52773106,unknown
"Hi, could you please tell me why, even though I'm signed up to your Delivery Saver I still have to pay £8 to have my shopping delivered on the 23rd December!! Kind of defects the object of having it don't you think??!",0.08913271,1.3223807,unknown
Yo  what's this splinter in my toast about 🤔🤔 https://t.co/njacS8d1F8,7.0756326,0.032469466,unknown
I literally bought these from  10 minutes ago on my way to work! The whole punnet was the same! Ergh! https://t.co/3ug138WEf8,4.253081,0.5509067,unknown
what’s going on? 6:45 and no one there https://t.co/6yXWNgBnCh,4.7299356,3.370689,unknown
Oy  @sainsburys @117249 and all the other supermarkets....do this. https://t.co/svuh2ebjh3,3.692822,1.4755759,unknown
Unable to buy a single Lime last night. Not given a reason other than a recall. Any chance of a reason because recipe was ruined!,6.855058,1.4233453,unknown
Do you sell ea access 1 month in  ?,0.14643389,0.5937085,unknown
"On a lighter note, Tesco have now started selling vegan spicy burgers and they are delicious :) keep it up bro",6.6915097,-1.0225654,unknown
"Please stop selling fresh produce wrapped in plastic when there are eco friendly alternatives.

https://t.co/kTWtYy0bjj",6.146999,1.6196337,unknown
your oats value needs to remove from every U.K. branch. IMMEDIATELY,6.536372,1.7774317,unknown
YUM thanks for my rotten avocado  👏🏻 https://t.co/zsPTd1KxuZ,7.550788,2.0862906,unknown
Great bit of parking! Very able bodied family stepped out of the vehicle and went shopping @tesco Teddington. https://t.co/LVCiWmcHxg,2.4362974,3.0956206,unknown
"what have you done to your 'All Garlic Ciabatta?' Smells and tastes like marg-yuck. Please use proper salted butter, not unsalted!",7.9384613,0.26663002,unknown
where is my shopping?! 😡 could you tell me why I pay delivery charge if the shopping doesn't come in the time slot? I am currently waiting for my shopping to come and the time slot I booked was 7pm to 8pm and it is now 8.11pm.,-0.32287538,1.4609079,unknown
"thanks for the non delivery with no explanation. 3-5 day refund, now without shopping or my money. @sainsburys @117249 may be better?",0.24345116,1.1319792,unknown
well you have fucked up my holiday. Ordered money bureau is suppose to be open until 8pm got a message at 3pm saying they are closing,0.97627825,1.3547044,unknown
"I commend my #Horsham  groceries picker this week, the jacket potatoes you selected are massive. #goodjob #personalshopper #goals",7.39088,1.1246811,unknown
Have to say not impressed with  school uniform- especially polo shirts &amp; jumpers! #primaryschool #mumofboys #parenting,4.490059,2.474122,unknown
brought a pair of leggings yesterday. Put them on and they have a hole in them !!! Can they still be returned ?,3.3894906,0.9449487,unknown
I’ve just received this email and I DEFINITELY haven’t purchased this item...... what’s happened??? https://t.co/oGxiXDA1Yc,3.5729692,0.39268726,unknown
"Black Friday 2017 best deals: Argos, Amazon, Tesco and Currys – latest deals and offers https://t.co/LTOwGts3JA https://t.co/6OJmMhzpYV",3.3219125,0.39324266,unknown
Can't order @110970 online for delivery or c&amp;c and nowhere to subscribe. Please help upset 3 year old #littleproblemsbigtantrums,0.057061154,0.58702826,unknown
"You should never cross the streams or stock separate themes. 
Let’s get through hallloween first  #ChristmasinOctober? https://t.co/xQIOQDMCBV",4.836796,2.4681103,unknown
what's the point of a shopping delivery slot if you repeatedly fail to deliver during it? Thinking of moving to another store. Hungry of Clapton!,0.55940384,1.3153348,unknown
why do your self checkout no longer take old pound coin? Yet is giving them out as change? We don’t want them.,2.6096745,-2.5360665,unknown
Do Widnes have LEGO Police Station 60141?,3.3132386,-0.028357998,unknown
why don’t you do blu ray preorders on direct? It’s actually dumb you don’t,1.8780894,0.73669755,unknown
please could you help 💖 https://t.co/zxSHM6ZZCd,4.799291,3.7277281,unknown
"Hi , tweeted you yesterday regarding this in my cauliflower, delivered the day before. Pls respond xox https://t.co/j1BIRb9eTT",8.263354,0.9073471,unknown
"is there a problem with this page?
https://t.co/G50BM4LLlr
Trying to get a set ordered but the loading wheel just keeps spinning on both mine &amp; my partners mobile.",0.4595017,-0.97125036,unknown
"Wow,  do u think it's acceptable for your customer services on the phone2hang up on us when we are trying2ask where our food shop is?",1.3379998,1.9630361,unknown
"have now stopped selling the cheap sponges for pot washing and @117249 have put theirs up to 40p, 1/4 smaller. O how supermarkets sell what people want, NOT, profit first.",4.5264482,0.32439983,unknown
"Just had a terrible customer service experience from . Turned my 1 hour delivery slot into 4 hours and ruined my Sunday plans. Wanted to conplain but they flat refused to give me a complaints procedure. ""MANAGER"" said they are not a solicitor so how should they know.",0.34462538,1.5598135,unknown
can I please get a replacement sandwich or alternate? I’m not sure what the Jelly is in the sandwich but it wasn’t nice. https://t.co/454KjG6Vwe,7.3104253,-0.5394107,unknown
This woman has proper lost it with staff in  'cos they didn't have any daughter in law birthday cards.,1.4508687,1.9833816,unknown
"L👀king for donations of
Toys, Selection Boxes, Vouchers, Anything for hampers for our OAP’s biscuits, chocolate Toiletries,Socks,Gloves etc if you can help please get in touch @114278 @114279 @sainsburys  https://t.co/UWXokrKilO",5.397811,2.0839586,unknown
AN EMPTY PACKET.... like in a funsize bag.... I mean come on 😂😂😂 I know you mean small but nothing is just crossing the line 😂😂 https://t.co/Zti8AgKddq,3.9136224,1.6919599,unknown
"Beyond handing me a giant folder describing allergens in entire meals,  cafe unable to tell me if veggie sausages are vegan friendly",6.875875,-1.2964408,unknown
FINALLY GOT MY HANDS ON THIS😆💖✨💫 Thank you  😘 Love ya 💚🌱🌿 @128564 #whatveganseat https://t.co/NRjcOcej7i,4.994942,3.506087,unknown
@140046 Any idea where I can buy your #glutenfree sausages from in East Devon? Not in  or @sainsburys. @812758 @112716,6.071465,-1.1387178,unknown
sent a message,2.348831,5.7203827,unknown
"@24583 Hey, why are you no longer selling your pies in  Batley? This has come as a shock ☹️ Where is the nearest stockist?",5.4888763,-0.37914914,unknown
I have been waiting for my Click and Collect Order and it will now be 3 days overdue. I will cancel if you can't tell me what is goign on. :-/ Order no: 4P9YQ3C7C,0.010337582,0.43181,unknown
@sainsburys I’ve ordered my shopping from your app for the last time - items missing again! #shouldhavegonetotesco #oranywhere,1.2398416,-0.5040438,unknown
"are you too poor to provide a smoking shelter at Poole Fleetsbridge, or are staff too lazy to use it. Walking through smoke is horrid",2.51436,3.223449,unknown
I’ve been getting this for the past 6 hours every time I try to go to the checkout and pay 😩 https://t.co/oqZiJiXueE,1.6084311,0.31632504,unknown
Dear  today I made the curry described in the latest edition of your magazine. Did anyone actually test this recipe before publishing?,7.966699,-0.4109112,unknown
"Dear  mouldy and rotten already, daughter not happy she’s not got one to carve for tomorrow #rottenpumpkin #hallowe’en https://t.co/OctGAHGazd",5.9849396,2.6853049,unknown
@255593  very upset... https://t.co/ffDmcpRGnZ,4.8616347,3.5816538,unknown
Veggie Sushi is sooo good! Bigger packs though please and make them part of meal deal! Hook a brother up... 🍱,6.972226,-0.9805963,unknown
Your coronation chicken sandwich has meat from Thailand? British meat? The coop use UK farms. -Chris @390606 @390607,7.5320663,-1.5266988,unknown
why has milk gone up by 10p please,5.212111,-1.2452561,unknown
"opened this pack of salmon tonight and it stinks!!! It has definitely gone off before the use by, had to throw both pieces away https://t.co/OYCGeEn6mc",7.248598,-1.122477,unknown
when will the new free from ‘cheeses’ be available in stores?,4.5049186,-0.3275367,unknown
"Thought I got a bargain from  #coventryWalsgrave I was just about to eat it, a day late... then I saw the sell by date! 🙈 as if you sold this to me yesterday! It was out of date by 5 days! #comeon! https://t.co/yljOf5Haa6",5.626918,0.053837895,unknown
placed an urgent online shop for home delivery tonight  desperately need nappies. Size 7. can u assure me they are def in stock?,2.998961,1.3223202,unknown
Looks like I’ll be taking my custom elsewhere. Not impressed with @tesco at all. Or the advisor on the phone who didn’t sound at all fussed,1.4901986,0.9853942,unknown
Could you please update your opening times for Great Horton store as says opens at midnight last night but is incorrect.,2.1205788,1.6649354,unknown
do you have the Samsung s3 charger in tesco Aston Birmingham in store?,2.7099981,-0.53499883,unknown
Hi  - I am hearing that all of your meat (except pork) is Halal. Is this true?,7.247777,-1.7260721,unknown
I bought a winter coat in store either August/September and the stitching has came away at the seams.. I don’t have the receipt anymore. Is there anyway I can return for an exchange or gift card for the amount?,0.54384524,-0.05457402,unknown
How is milk cheaper than water?? It still baffles me. #BritishFarming #MilkCrisis  🐮 https://t.co/MKFuEEoev5,5.2689757,-1.2119216,unknown
"Hi  , why is my avocado like this? Only bought it today 😬 https://t.co/cCdpdCpNGm",7.5482125,2.1378672,unknown
https://t.co/pFxH8TxCPH,4.9790893,3.7177992,unknown
@tesco bought on Portobello Road 20 minutes ago. 🤮 that is not chicken https://t.co/uOQOALClaF,7.88791,-1.2635988,unknown
is this de-icer tested on animals? Does it contain any animal ingredients? https://t.co/YwcWXX96xr,5.22368,0.6056334,unknown
"Bought an @1894 toothbrush for my daughter from  for £35;next day it's £15, thanks for the heads up 🙁",3.24898,0.016714536,unknown
if I have a Tesco gift card can I use it on my food shopping? Can’t seem to do it online,0.67412966,0.34302253,unknown
replied twice...no answer! Customer service the gift that keeps on giving! https://t.co/35yqzZTs0Q,1.1229024,1.7147356,unknown
"#foodlovestories made the chocolate slime tart, yummy! #spooky #Halloween https://t.co/krQnoZoayP",6.4897947,0.98966366,unknown
Ohhhh -  car park is a little flooded 😳🙈☔️🇮🇲 https://t.co/6YPqYbhLmA,2.7183037,3.1872795,unknown
how do I book a Christmas slot? I've signed up for delivery saver but can't find any slots after 12/12/17,-1.2435575,0.94615984,unknown
"#savetoshoppinglist well the #shoppinglist bit is back. Great, I can access my lists from a year ago DUH!!!!!",0.9218473,-1.5343441,unknown
Can you not make a shopping list anymore on  website ?? #tescodelivery,0.8623553,-1.4285656,unknown
Someone has forgotten to season these  https://t.co/PrOtBc0xCx,4.7119603,2.6127796,unknown
did you guys change the recipe for crab and chilli linguine?! It was by far the best one 😭😭😭😭😭😭😭,7.547832,-0.121080436,unknown
"@tesco Gonna need a statement on that jam problem,Asap. The risk of hunger is quickly outweighing the risk of possible suicide.",6.4406204,0.28769532,unknown
"Hi,I’m trying to checkout my order on the app but every time I hit confirm order it takes me back to payment page (no error messages)",0.17754394,-0.4505365,unknown
Why is it like a COD mission just to get a plastic Bag at the self checkouts 🤷🏻‍♂️  #Tesco 🙄👀,3.4970996,1.5543464,unknown
Bought myself a Friday treat from  this morning. Over 3 months out of date! Friday ruined https://t.co/GqEMs8Ri39,5.7732563,0.17403118,unknown
Disappointed  sent our home delivery order to our old address!,-0.21559384,1.2246939,unknown
Got this email from  telling me that I get priority access to #Xmas deliver slots because I am a Delivery Saver customer. Turns out all Tesco online customers got the same message #notreallyaperk https://t.co/XvV0ZGktbM,0.8754583,1.1608366,unknown
"@Morrisons whatever is happening to our Lincoln Road pboro store . Loads of half empty shelves , out of stock signs everywhere . No staff about to ask . Ended up leaving store and going to Tesco’s for goods we wanted",2.5230324,1.5644053,unknown
"absolutely appalled with how management dealt with a customer at Saville Street Tesco, Sheffield. https://t.co/TZNTwwoUfX",1.5358329,2.2764115,unknown
when will your Christmas party food arrive in store? I want it now haha!!!,5.1114306,-0.056889415,unknown
"NEVER ordering from  direct again. Been in all day 4 delivery, was promised would be 2day (release day), now been told can take 5 days",-0.4550311,1.1264349,unknown
The old pound stops being legal tender tomorrow and yet i'm still getting them at the  self-service tills in Grimsby &amp; Cleethorpes,2.5988579,-2.5228038,unknown
hi I've purchased a HP laptop which doesn't work after installing windows update. Do I bring this back to store with my receipt?,0.84356767,-0.14585811,unknown
"Eastfield, Inverness. Shockingly poor service and security. If you embarrass honest customers you should at the very least apologise!",1.3205372,2.1654947,unknown
@Morrisons start selling this. Had to go to  the best hot sauce in the world. @117249 put in Barry store! @454078 https://t.co/z2buOcor9i,4.1362877,0.48515978,unknown
"if I come in store to get call of duty ww2 could I get that now rather than midnight, I’ll keep it on the down low 😘😘",2.7221887,-1.3354816,unknown
have I missed when Xmas slots are open for delivery saver folks?,-1.4301131,1.1091712,unknown
Is this what a C for GCSE English looks like?  @103680 https://t.co/1izvU5AnfM,4.7984586,3.0995579,unknown
"hey guys, a voucher I purchased using my tesco points keeps saying code not found but the others work. Who do I speak to for this? Thanks ☺️",0.18521075,-0.11978499,unknown
"Hi , is anyone else having problems packing their shopping with your new 10p bags? Or is it just me? 🙈",3.4102173,1.6881747,unknown
"Hello, is there an age range for the child's in the parent child's bays?",2.9959176,3.1672394,unknown
refrozen pizza from your store really?! wasted my money. It was branded one as well at £3. (First time this has happened) -_-,6.5102363,-1.2238106,unknown
"Hi, why have you stopped selling Franks Buffalo Hot Sauce? The new Meat Lust sauce is awful.",6.7441797,-0.9951079,unknown
described as “easy peeler” though these small bits of peel beg to differ! https://t.co/LDTB8ZbruN,6.9820633,1.1797411,unknown
@sainsburys - I have researched your website this evening and couldn’t find your own branded “eco friendly” products either #tescoleadingtheway https://t.co/NQwxJJuzow,4.810019,0.8163905,unknown
"can you please help me find the easiest way to order 140 95g Cadbury selection boxes to collect in store please? Amersham, Gerrards Cross or Slough. Have tried phoning with no success",0.12087242,0.38196263,unknown
Hung up after 25 minuets on hold to find my parcel that was dispatched 10 days ago! Dreadful customer service,0.11965942,1.4952638,unknown
"bought this game last week and there’s a bag of fish missing! I’ve not got the receipt, what should I do? https://t.co/nlQ1LfXNDQ",2.1689796,-0.9123123,unknown
... I’m happy with my #HappyHalloween2017 treat  https://t.co/NWe2pnibDp,6.010379,1.3243933,unknown
"Worst experience at your Warrington Extra store this AM, every aisle was inaccessible due to staff, cages/piles of cardboard.",2.582089,2.4501996,unknown
"Damn it,  , why are all slots on Tuesday unavailable? Now I have to make food last an extra day! Eek!",-0.95636576,0.97953117,unknown
tried to buy a baby toy in store today got to till to be told I can’t buy it! Staff rude no explanation #rude#notoy4baby!!!!!!,2.9297268,0.6602886,unknown
shame on you still dispensing old pound coins from your self scan tills yesterday. Only noticed when I got home 😡😡,2.6505349,-2.4919398,unknown
not the most delicious sounding description! #salty https://t.co/H0bqL5GVWr,7.0187316,0.6198613,unknown
2/2 no show lst ngt no food in home or means to go to purchase called now 2b told no del wld take place utterly disgusted with Tesco,3.0621831,1.1114875,unknown
Hi! Are there any plans to expand the (frozen) healthy living ready meal range? - And the sushi too! Thanks,6.870476,-0.9990809,unknown
Petrol station at Eston branch never has gloves for use when filling diesel. Receipt printers always out of paper. Please sort it out,2.1787453,2.2819133,unknown
Thanks  @60252 you are a MASSIVE let down!!!!,4.404584,3.579932,unknown
is your grocery website down?,0.85934794,-0.9675935,unknown
. #Sneaky Real contents quantity not revealed until part of label removed. Label covers both sides and bottom https://t.co/9hIkpMIBtZ,4.2549815,1.2328796,unknown
I ordered skirt steak. In what world does this look like a steak? How the hell do I grill this? https://t.co/tKD9l4IAk7,7.7876925,-0.95511615,unknown
is there something wrong with your on line shopping as I’ve had my basket emptied 4 times and had to start again each time I’ve given up now tbh,0.966852,-0.8538028,unknown
"Just ate the first of the year  ""turkey &amp; trimmings triple"" sandwich and I couldn't be happier... I wait all year for that sandwich! Well done  🐷🦃",7.2641,-0.5609319,unknown
I’d like to know where my duck is? #nomayonoduck https://t.co/M4IQSMq2fa,8.144767,-1.4309863,unknown
"When  remove @4198 roadworks (for a collapsing drain) then park directly on top of the collapsing drain, when the driver was told, driver responding ""well its not collapsed yet"" https://t.co/4Xuoie5X9p",2.4036295,3.4138727,unknown
my wife did a direct order to arrive today still no message sayings it's in should have been in by 3pm ? #whereismyparcel,-0.43537733,1.3289704,unknown
This bag was massive compared to its contents...! https://t.co/9KmyqlbC5F,3.8527985,1.7113104,unknown
Went to  to buy hamster food and an employee said they dont sell it anymore. Had to deal with one raging mom and one starving hamster,6.2837563,-0.96982086,unknown
Not happy with delivery renewal.I clicked on the drop down plan options now I've lost my 12 month renewal price. Back to Sainsbury's,0.1612492,1.0520962,unknown
is it possible to pick up a cleaning job application instore?thanks,0.6296834,0.3587205,unknown
why has my delivery saver been suspended due to payment card expired which it hasn’t! the payment should have been taken 2 months ago,0.0681679,0.96681696,unknown
there is a feather on my chicken nugget 😷 https://t.co/jUsP53BY1u,8.164081,-0.91884786,unknown
"any chance of some heating in your Newbury London Road store? It's like a freezer, warmer outside!!!",3.012052,2.0053184,unknown
Baby is asleep. I should be napping too. But no stupid me has a  delivery due 😩😩 #hurryup,-0.38142693,1.9177045,unknown
"I'm watching the clock⌚for my  delivery, 8 mins and counting. You said 6-7pm don't let me down! I'm gonna eat one of every item when it comes, I'm so excited!",-0.5141382,2.1075776,unknown
"#NORTHAMPTON  @sainsburys @127894 @908 @285 looking for face wipes, cotton buds/pads tissues, hand sanitizer ❤️❤️ https://t.co/wMYcI7B82f",4.072278,2.8507323,unknown
Erm this isn't a good sign  we are actually vomming over this!!!!! 🤢🤢not happy #Halloween #pumpkindeath https://t.co/RYJL3IcDev,6.1010275,2.574731,unknown
do you sell the hot chocolate sticks that you stir into hot hot milk and they melt off of the spoon?,6.332435,0.4639829,unknown
any way to know the exact time tomorrow morning the Christmas slots become available? The SMS just said the early hours 🌲🎅🎁,-1.5580778,1.1888406,unknown
Excellent customer service from Agnes at @tesco brooklands today. She went above and beyond!,0.71302646,3.5389538,unknown
